forme	lemme	catégorie
l'	le	DETDMS
hôtel	hôtel	NCMS
était	être	VINDI3S
une	un	DETIFS
vaste	vaste	ADJSIG
pièce	pièce	NCFS
longue	long	ADJFS
,	,	PCTFAIB
une	un	DETIFS
sorte	sorte	NCFS
de	de	PREP
galerie	galerie	NCFS
,	,	PCTFAIB
allant	aller	VPARPRES
d'	de	PREP
un	un	DETIMS
pavillon	pavillon	NCMS
à	à	PREP
l'	le	DETDMS
autre	autre	PISIG
,	,	PCTFAIB
occupant	occuper	VPARPRES
toute	tout	ADJFS
la	le	DETDFS
façade	façade	NCFS
du	de le	DETDMS
côté	côté	NCMS
du	de le	DETDMS
jardin	jardin	NCMS
.	.	PCTFORTE
Une	un	DETIFS
large	large	ADJSIG
porte-fenêtre	porte-fenêtre	NCFS
s'	se	PPER3S
ouvrait	ouvrir	VINDI3S
sur	sur	PREP
le	le	DETDMS
perron	perron	NCMS
.	.	PCTFORTE
Cette	ce	DETDEM
galerie	galerie	NCFS
était	être	VINDI3S
resplendissante	resplendissant	ADJFS
d'	de	PREP
or	or	NCMS
.	.	PCTFORTE
Le	le	DETDMS
plafond	plafond	NCMS
,	,	PCTFAIB
légèrement	légèrement	ADV
cintré	cintré	ADJMS
,	,	PCTFAIB
avait	avoir	VINDI3S
des	de le	DETDPIG
enroulements	enroulement	NCMP
capricieux	capricieux	ADJMIN
courant	courir	VPARPRES
autour	autour	NCMS
de	de	PREP
grands	grand	NCMP
médaillons	médaillon	NCMP
dorés	doré	ADJMP
,	,	PCTFAIB
qui	qui	PRI
luisaient	luire	VINDI3P
comme	comme	SUB
des	de le	DETDPIG
boucliers	bouclier	NCMP
.	.	PCTFORTE
Des	un	DETDPIG
rosaces	rosace	NCFP
,	,	PCTFAIB
des	un	DETDPIG
guirlandes	guirlande	NCFP
éclatantes	éclatant	ADJFP
bordaient	bordayer	VINDP3P
la	le	DETDFS
voûte	voûte	NCFS
;	;	PCTFORTE
des	un	DETDPIG
filets	filet	NCMP
,	,	PCTFAIB
pareils	pareil	ADJMP
à	à	PREP
des	de le	DETDPIG
jets	jet	NCMP
de	de	PREP
métal	métal	NCMS
en	en	PREP
fusion	fusion	NCFS
,	,	PCTFAIB
coulaient	couler	VINDI3P
sur	sur	PREP
les	le	DETDPIG
murs	mur	NCMP
,	,	PCTFAIB
encadrant	encadrant	ADJMS
les	le	DETDPIG
panneaux	panneau	NCMP
,	,	PCTFAIB
tendus	tendre	VPARPMP
de	de	PREP
soie	soie	NCFS
rouge	rouge	ADJSIG
;	;	PCTFORTE
des	un	DETDPIG
tresses	tresse	NCFP
de	de	PREP
roses	rose	NCPIG
,	,	PCTFAIB
avec	avec	PREP
des	de le	DETDPIG
gerbes	gerbe	NCFP
épanouies	épanoui	ADJFP
au	à le	DETDMS
sommet	sommet	NCMS
,	,	PCTFAIB
retombaient	retomber	VINDI3P
le	le	DETDMS
long	long	NCMS
des	de le	DETDPIG
glaces	glace	NCFP
.	.	PCTFORTE
Sur	sur	PREP
le	le	DETDMS
parquet	parquet	NCMS
,	,	PCTFAIB
un	un	PIMS
tapis	tapis	NCMIN
d'	de	PREP
Aubusson	Aubusson	NPHSIG
étalait	étaler	VINDI3S
ses	son	DETPOSS
fleurs	fleur	NCFP
de	de	PREP
pourpre	pourpre	NCSIG
.	.	PCTFORTE
Le	le	DETDMS
meuble	meuble	ADJSIG
de	de	PREP
damas	damas	NCMIN
de	de	PREP
soie	soie	NCFS
rouge	rouge	ADJSIG
,	,	PCTFAIB
les	le	DETDPIG
portières	portière	NCFP
et	et	COO
les	le	DETDPIG
rideaux	rideau	NCMP
de	de	PREP
même	même	ADV
étoffe	étoffe	NCFS
,	,	PCTFAIB
l'	le	DETDMS
énorme	énorme	ADJSIG
pendule	pendule	NCSIG
rocaille	rocaille	ADJINV
de	de	PREP
la	le	DETDFS
cheminée	cheminée	NCFS
,	,	PCTFAIB
les	le	DETDPIG
vases	vase	NCPIG
de	de	PREP
Chine	Chine	NPFS
posés	posé	ADJMP
sur	sur	PREP
les	le	DETDPIG
consoles	console	NCFP
,	,	PCTFAIB
les	le	DETDPIG
pieds	pied	NCMP
des	de le	DETDPIG
deux	deux	ADJNUM
tables	table	NCFP
longues	long	ADJFP
ornées	orner	VPARPFP
de	de	PREP
mosaïques	mosaïque	NCFP
de	de	PREP
Florence	Florence	NPHSIG
,	,	PCTFAIB
jusqu'	jusque	PREP
aux	à le	DETDPIG
jardinières	jardinière	NCFP
placées	placer	VPARPFP
dans	dans	PREP
les	le	DETDPIG
embrasures	embrasure	NCFP
des	de le	DETDPIG
fenêtres	fenêtre	NCFP
,	,	PCTFAIB
suaient	suer	VINDI3P
l'	le	DETDMS
or	or	NCMS
,	,	PCTFAIB
égouttaient	égoutter	VINDI3P
l'	le	DETDMS
or	or	NCMS
.	.	PCTFORTE
Aux	à le	DETDPIG
quatre	quatre	NCI
angles	angle	NCMP
se	se	PPER3S
dressaient	dresser	VINDI3P
quatre	quatre	ADJNUM
grandes	grand	ADJFP
lampes	lampe	NCFP
posées	posé	ADJFP
sur	sur	PREP
des	de le	DETDPIG
socles	socle	NCMP
de	de	PREP
marbre	marbre	NCMS
rouge	rouge	ADJSIG
,	,	PCTFAIB
auxquels	auquel	PRI
les	le	DETDPIG
attachaient	attacher	VINDI3P
des	un	DETDPIG
chaînes	chaîne	NCFP
de	de	PREP
bronze	bronze	NCMS
doré	doré	ADJMS
,	,	PCTFAIB
tombant	tombant	ADJMS
avec	avec	PREP
des	de le	DETDPIG
grâces	grâce	NCFP
symétriques	symétrique	ADJPIG
.	.	PCTFORTE
Et	et	COO
,	,	PCTFAIB
du	de le	DETDMS
plafond	plafond	NCMS
,	,	PCTFAIB
descendaient	descendre	VINDI3P
trois	trois	ADJNUM
lustres	lustre	NCMP
à	à	PREP
pendeloques	pendeloque	NCFP
de	de	PREP
cristal	cristal	NCMS
,	,	PCTFAIB
ruisselants	ruisselant	ADJMP
de	de	PREP
gouttes	goutte	NCFP
de	de	PREP
lumière	lumière	NCFS
bleues	bleu	ADJFP
et	et	COO
roses	rose	ADJPIG
,	,	PCTFAIB
et	et	COO
dont	dont	PRI
les	le	DETDPIG
clartés	clarté	NCFP
ardentes	ardent	ADJFP
faisaient	faire	VINDI3P
flamber	flamber	VINF
tout	tout	ADJMS
l'	le	DETDMS
or	or	NCMS
du	de le	DETDMS
salon	salon	NCMS
.	.	PCTFORTE
Les	le	DETDPIG
hommes	homme	NCMP
se	se	PPER3S
retirèrent	retirer	VINDPS3P
bientôt	bientôt	ADV
dans	dans	PREP
le	le	DETDMS
fumoir	fumoir	NCMS
.	.	PCTFORTE
M.	m.	NCMIN
de	de	PREP
Mussy	Mussy	NPI
vint	venir	VINDPS3S
prendre	prendre	VINF
familièrement	familièrement	ADV
le	le	DETDMS
bras	bras	NCMIN
de	de	PREP
Maxime	Maxime	NPMS
,	,	PCTFAIB
qu'	que	SUB
il	il	PPER3S
avait	avoir	VINDI3S
connu	connaître	VPARPMS
au	à le	DETDMS
collège	collège	NCMS
,	,	PCTFAIB
bien	bien	ADV
qu'	que	SUB
il	il	PPER3S
eût	avoir	VSUBI3S
six	six	ADJNUM
ans	an	NCMP
de	de	PREP
plus	plus	ADV
que	que	ADV
lui	lui	PPER3S
.	.	PCTFORTE
Il	il	PPER3S
l'	le	PPER3S
entraîna	entraîner	VINDPS3S
sur	sur	PREP
la	le	DETDFS
terrasse	terrasse	NCFS
et	et	COO
après	après	PREP
qu'	que	SUB
ils	il	PPER3P
eurent	avoir	VINDPS3P
allumé	allumer	VPARPMS
un	un	PIMS
cigare	cigare	NCMS
,	,	PCTFAIB
il	il	PPER3S
se	se	PPER3S
plaignit	plaignit	VINDPS3S
amèrement	amèrement	ADV
de	de	PREP
Renée	Renée	NPFS
.	.	PCTFORTE
Mais	mais	COO
qu'	que	SUB
a	avoir	VINDP3S
-t	t	NCFS
-elle	elle	PPER3S
donc	donc	COO
,	,	PCTFAIB
dites	dire	VIMPP2P
?	?	PCTFORTE
Je	je	PPER1S
l'	le	PPER3S
ai	avoir	VINDP1S
vue	voir	VPARPFS
hier	hier	ADV
,	,	PCTFAIB
elle	elle	PPER3S
était	être	VINDI3S
adorable	adorable	ADJSIG
.	.	PCTFORTE
Et	et	COO
voilà	voilà	PREP
qu'	que	SUB
aujourd’hui	aujourd’hui	NCI
elle	elle	PPER3S
me	me	PPER1S
traite	traiter	VINDP3S
comme	comme	SUB
si	si	ADV
tout	tout	PIMS
était	être	VINDI3S
fini	finir	VPARPMS
entre	entre	PREP
nous	nous	PPER1P
?	?	PCTFORTE
Quel	quel	ADJINT
crime	crime	NCMS
ai	avoir	VINDP1S
-je	je	PPER1S
pu	pouvoir	VPARPMS
commettre	commettre	VINF
?	?	PCTFORTE
Vous	vous	PPER2P
seriez	être	VCONP2P
bien	bien	ADJINV
aimable	aimable	ADJSIG
,	,	PCTFAIB
mon	mon	DETPOSS
cher	cher	ADJMS
Maxime	Maxime	NPMS
,	,	PCTFAIB
de	de	PREP
l'	le	PPER3S
interroger	interroger	VINF
,	,	PCTFAIB
de	de	PREP
lui	lui	PPER3S
dire	dire	VINF
combien	combien	ADV
elle	elle	PPER3S
me	me	PPER1S
fait	faire	VINDP3S
souffrir	souffrir	VINF
.	.	PCTFORTE
Ah	ah	INT
!	!	PCTFAIB
pour	pour	PREP
cela	cela	PDS
,	,	PCTFAIB
non	non	ADV
!	!	PCTFAIB
répondit	répondre	VINDPS3S
Maxime	Maxime	NPMS
en	en	PREP
riant	riant	ADJMS
.	.	PCTFORTE
Renée	Renée	NPFS
a	avoir	VINDP3S
ses	son	DETPOSS
nerfs	nerf	NCMP
,	,	PCTFAIB
je	je	PPER1S
ne	ne	ADV
tiens	tiens	INT
pas	pas	ADV
à	à	PREP
recevoir	recevoir	VINF
l'	le	DETDFS
averse	averse	NCFS
.	.	PCTFORTE
Débrouillez	débrouiller	VIMPP2P
-vous	vous	PPER2P
,	,	PCTFAIB
faites	faire	VIMPP2P
vos	votre	DETPOSS
affaires	affaire	NCFP
vous-même	toi-même	PPER2S
.	.	PCTFORTE
Et	et	COO
il	il	PPER3S
ajouta	ajouter	VINDPS3S
,	,	PCTFAIB
après	après	PREP
avoir	avoir	VINF
lentement	lentement	ADV
exhalé	exhaler	VPARPMS
la	le	DETDFS
fumée	fumer	VPARPFS
de	de	PREP
son	son	DETPOSS
havane	havane	NCHMS
:	:	PCTFORTE
Vous	vous	PPER2P
voulez	vouloir	VINDP2P
me	me	PPER1S
faire	faire	VINF
jouer	jouer	VINF
un	un	DETIMS
joli	joli	ADJMS
rôle	rôle	NCMS
,	,	PCTFAIB
vous	vous	PPER2P
!	!	PCTFORTE
Mais	mais	COO
M.	M.	NCMIN
de	de	PREP
Mussy	Mussy	NPI
parla	parler	VINDPS3S
de	de	PREP
sa	son	DETPOSS
vive	vif	ADJFS
amitié	amitié	NCFS
,	,	PCTFAIB
et	et	COO
il	il	PPER3S
déclara	déclarer	VINDPS3S
au	à le	DETDMS
jeune	jeune	ADJSIG
homme	homme	NCMS
qu'	que	SUB
il	il	PPER3S
n'	ne	ADV
attendait	attendre	VINDI3S
qu'	que	ADV
une	un	PIFS
occasion	occasion	NCFS
pour	pour	PREP
lui	lui	PPER3S
prouver	prouver	VINF
combien	combien	ADV
il	il	PPER3S
lui	lui	PPER3S
était	être	VINDI3S
dévoué	dévoué	ADJMS
.	.	PCTFORTE
Il	il	PPER3S
était	être	VINDI3S
bien	bien	ADV
malheureux	malheureux	ADJMIN
,	,	PCTFAIB
il	il	PPER3S
aimait	aimer	VINDI3S
tant	tant	ADV
Renée	Renée	NPFS
!	!	PCTFORTE
Eh	eh	INT
bien	bien	ADV
,	,	PCTFAIB
c'	ce	PDS
est	être	VINDP3S
convenu	convenir	VPARPMS
,	,	PCTFAIB
dit	dire	VINDPS3S
enfin	enfin	ADV
Maxime	Maxime	NPMS
,	,	PCTFAIB
je	je	PPER1S
lui	lui	PPER3S
dirai	dire	VINDF1S
un	un	DETIMS
mot	mot	NCMS
;	;	PCTFORTE
mais	mais	COO
,	,	PCTFAIB
vous	vous	PPER2P
savez	savoir	VINDP2P
,	,	PCTFAIB
je	je	PPER1S
ne	ne	ADV
promets	promettre	VINDP1S
rien	rien	PII
;	;	PCTFORTE
elle	elle	PPER3S
va	aller	VINDP3S
m'	me	PPER1S
envoyer	envoyer	VINF
coucher	coucher	VINF
,	,	PCTFAIB
c'	ce	PDS
est	être	VINDP3S
sûr	sûr	ADJMS
.	.	PCTFORTE
Ils	il	PPER3P
rentrèrent	rentrer	VINDPS3P
dans	dans	PREP
le	le	DETDMS
fumoir	fumoir	NCMS
,	,	PCTFAIB
ils	il	PPER3P
s'	se	PPER3S
allongèrent	allonger	VINDPS3P
dans	dans	PREP
de	de	PREP
larges	large	ADJPIG
fauteuils	fauteuil	NCMP
-dormeuses	dormeur	ADJFP
.	.	PCTFORTE
Là	là	ADV
,	,	PCTFAIB
pendant	pendant	PREP
une	un	DETIFS
grande	grand	ADJFS
demi-heure	heur	NCFS
,	,	PCTFAIB
M.	m.	NCMIN
de	de	PREP
Mussy	Mussy	NPI
conta	conter	VINDPS3S
ses	son	DETPOSS
chagrins	chagrin	ADJMP
à	à	PREP
Maxime	Maxime	NPMS
;	;	PCTFORTE
il	il	PPER3S
lui	lui	PPER3S
dit	dire	VINDP3S
pour	pour	PREP
la	le	DETDFS
dixième	dixième	ADJORD
fois	fois	NCFIN
comment	comment	ADV
il	il	PPER3S
était	être	VINDI3S
tombé	tomber	VPARPMS
amoureux	amoureux	ADJMIN
de	de	PREP
sa	son	DETPOSS
belle-	belle-	PCTFORTE
mère	mère	NCFS
,	,	PCTFAIB
comment	comment	SUB
elle	elle	PPER3S
avait	avoir	VINDI3S
bien	bien	ADV
voulu	vouloir	VPARPMS
le	le	DETDMS
distinguer	distinguer	VINF
;	;	PCTFORTE
et	et	COO
Maxime	Maxime	NPMS
,	,	PCTFAIB
en	en	PREP
attendant	attendre	VPARPRES
que	que	SUB
son	son	NCMS
cigare	cigare	NCMS
fût	être	VSUBI3S
achevé	achever	VPARPMS
,	,	PCTFAIB
lui	lui	PPER3S
donnait	donner	VINDI3S
des	un	DETDPIG
conseils	conseil	NCMP
,	,	PCTFAIB
lui	lui	PPER3S
expliquait	expliquer	VINDI3S
Renée	Renée	NPFS
,	,	PCTFAIB
lui	lui	PPER3S
indiquait	indiquer	VINDI3S
de	de	PREP
quelle	quel	ADJINT
façon	façon	NCFS
il	il	PPER3S
devait	devoir	VINDI3S
se	se	PPER3S
conduire	conduire	VINF
pour	pour	PREP
la	le	PPER3S
dominer	dominer	VINF
.	.	PCTFORTE
Saccard	Saccard	NPI
étant	être	VPARPRES
venu	venir	VPARPMS
s'	se	PPER3S
asseoir	asseoir	VINF
à	à	PREP
quelques	quelque	ADJIND
pas	pas	NCMIN
des	un	DETDPIG
jeunes	jeune	ADJPIG
gens	gens	NCPIG
,	,	PCTFAIB
M.	m.	NCMIN
de	de	PREP
Mussy	Mussy	NPI
garda	garder	VINDPS3S
le	le	DETDMS
silence	silence	NCMS
et	et	COO
Maxime	Maxime	NPMS
conclut	conclure	VINDPS3S
en	en	PREP
disant	dire	VPARPRES
:	:	PCTFORTE
Moi	moi	PPER1S
,	,	PCTFAIB
si	si	SUB
j'	je	PPER1S
étais	être	VINDI1S
à	à	PREP
votre	votre	DETPOSS
place	place	NCFS
,	,	PCTFAIB
j'	je	PPER1S
agirais	agir	VCONP1S
très	très	ADV
cavalièrement	cavalièrement	ADV
.	.	PCTFORTE
Elle	elle	PPER3S
aime	aimer	VINDP3S
ça	ça	PDS
.	.	PCTFORTE
Le	le	DETDMS
fumoir	fumoir	NCMS
occupait	occuper	VINDI3S
,	,	PCTFAIB
à	à	PREP
l'	le	DETDFS
extrémité	extrémité	NCFS
du	de le	DETDMS
grand	grand	NCMS
salon	salon	NCMS
,	,	PCTFAIB
une	un	PIFS
des	de le	DETDPIG
pièces	pièce	NCFP
rondes	rond	ADJFP
formées	former	VPARPFP
par	par	PREP
les	le	DETDPIG
tourelles	tourelle	NCFP
.	.	PCTFORTE
Il	il	PPER3S
était	être	VINDI3S
de	de	PREP
style	style	NCMS
très	très	ADV
riche	riche	ADJSIG
et	et	COO
très	très	ADV
sobre	sobre	ADJSIG
.	.	PCTFORTE
Tendu	tendre	VPARPMS
d'	de	PREP
une	un	DETIFS
imitation	imitation	NCFS
de	de	PREP
cuir	cuir	NCMS
de	de	PREP
Cordoue	Cordoue	NPSIG
,	,	PCTFAIB
il	il	PPER3S
avait	avoir	VINDI3S
des	un	DETDPIG
rideaux	rideau	NCMP
et	et	COO
des	un	DETDPIG
portières	portière	NCFP
en	en	PREP
algériennes	algérienne	NCFP
,	,	PCTFAIB
et	et	COO
,	,	PCTFAIB
pour	pour	PREP
tapis	tapis	NCMIN
,	,	PCTFAIB
une	un	DETIFS
moquette	moquette	NCFS
à	à	PREP
dessins	dessin	NCMP
persans	persan	ADJMP
.	.	PCTFORTE
Le	le	DETDMS
meuble	meuble	ADJSIG
,	,	PCTFAIB
recouvert	recouvrir	VPARPMS
de	de	PREP
peau	peau	NCFS
de	de	PREP
chagrin	chagrin	ADJMS
couleur	couleur	NCFS
bois	bois	NCMIN
,	,	PCTFAIB
se	se	PPER3S
composait	composer	VINDI3S
de	de	PREP
poufs	pouf	NCMP
,	,	PCTFAIB
de	de	PREP
fauteuils	fauteuil	NCMP
et	et	COO
d'	de	PREP
un	un	PIMS
divan	divan	NCMS
circulaire	circulaire	ADJSIG
qui	qui	PRI
tenait	tenir	VINDI3S
en	en	PREP
partie	partie	NCFS
la	le	DETDFS
rondeur	rondeur	NCFS
de	de	PREP
la	le	DETDFS
pièce	pièce	NCFS
.	.	PCTFORTE
Le	le	DETDMS
petit	petit	ADJMS
lustre	lustre	NCMS
du	de le	DETDMS
plafond	plafond	NCMS
,	,	PCTFAIB
les	le	DETDPIG
ornements	ornement	NCMP
du	du	DETDMS
guéridon	guéridon	NCMS
,	,	PCTFAIB
la	le	DETDFS
garniture	garniture	NCFS
de	de	PREP
la	le	DETDFS
cheminée	cheminée	NCFS
,	,	PCTFAIB
étaient	être	VINDI3P
en	en	PREP
bronze	bronze	NCMS
florentin	florentin	ADJMS
vert	vert	ADJMS
pâle	pâle	ADJSIG
.	.	PCTFORTE
Il	il	PPER3S
n'	ne	ADV
était	être	VINDI3S
guère	guère	ADV
resté	rester	VPARPMS
avec	avec	PREP
les	le	DETDPIG
dames	dame	NCFP
que	que	PRI
quelques	quelque	ADJIND
jeunes	jeune	ADJPIG
gens	gens	NCPIG
et	et	COO
des	de le	DETDPIG
vieillards	vieillard	NCMP
à	à	PREP
faces	face	NCFP
blanches	blanc	ADJFP
et	et	COO
molles	mou,mol	ADJFP
,	,	PCTFAIB
ayant	avoir	VPARPRES
le	le	DETDMS
tabac	tabac	NCMS
en	en	PREP
horreur	horreur	NCFS
.	.	PCTFORTE
Dans	dans	PREP
le	le	DETDMS
fumoir	fumoir	NCMS
,	,	PCTFAIB
on	on	PPER3S
riait	rire	VINDI3S
,	,	PCTFAIB
on	on	PPER3S
plaisantait	plaisanter	VINDI3S
très	très	ADV
librement	librement	ADV
.	.	PCTFORTE
M.	m.	NCMIN
Hupel	Hupel	NPI
de	de	PREP
la	le	DETDFS
Noue	noue	NCFS
égaya	égayer	VINDPS3S
fort	fort	ADV
ces	ce	DETDEM
messieurs	monsieur	NCMP
en	en	PREP
leur	leur	PPER3P
racontant	raconter	VPARPRES
de	de	PREP
nouveau	nouveau	ADJMS
l'	le	DETDFS
histoire	histoire	NCFS
qu'	que	SUB
il	il	PPER3S
avait	avoir	VINDI3S
dite	dire	VPARPFS
pendant	pendant	PREP
le	le	DETDMS
dîner	dîner	NCMS
,	,	PCTFAIB
mais	mais	COO
en	en	PREP
la	le	DETDFS
complétant	compléter	VPARPRES
par	par	PREP
des	de le	DETDPIG
détails	détail	NCMP
tout	tout	ADV
à	à	PREP
fait	fait	NCMS
crus	cru	ADJFS
.	.	PCTFORTE
C'	ce	PDS
était	être	VINDI3S
sa	son	DETPOSS
spécialité	spécialité	NCFS
;	;	PCTFORTE
il	il	PPER3S
avait	avoir	VINDI3S
toujours	toujours	ADV
deux	deux	ADJNUM
versions	version	NCFP
d'	de	PREP
une	un	DETIFS
anecdote	anecdote	NCFS
,	,	PCTFAIB
l’une	l'une	PIFS
pour	pour	PREP
les	le	DETDPIG
dames	dame	NCFP
,	,	PCTFAIB
l'	le	DETDMS
autre	autre	PISIG
pour	pour	PREP
les	le	DETDPIG
hommes	homme	NCMP
.	.	PCTFORTE
Puis	puis	COO
,	,	PCTFAIB
quand	quand	SUB
Aristide	Aristide	NPMS
Saccard	Saccard	NPI
entra	entrer	VINDPS3S
,	,	PCTFAIB
il	il	PPER3S
fut	être	VINDPS3S
entouré	entourer	VPARPMS
et	et	COO
complimenté	complimenter	VPARPMS
;	;	PCTFORTE
et	et	COO
comme	comme	SUB
il	il	PPER3S
faisait	faire	VINDI3S
mine	mine	NCFS
de	de	PREP
ne	ne	ADV
pas	pas	ADV
comprendre	comprendre	VINF
,	,	PCTFAIB
M.	m.	NCMIN
de	de	PREP
Saffré	Saffré	NPSIG
lui	lui	PPER3S
dit	dire	VINDP3S
,	,	PCTFAIB
dans	dans	PREP
une	un	DETIFS
phrase	phrase	NCFS
très	très	ADV
applaudie	applaudi	ADJFS
,	,	PCTFAIB
qu'	que	SUB
il	il	PPER3S
avait	avoir	VINDI3S
bien	bien	ADV
mérité	mériter	VPARPMS
de	de	PREP
la	le	DETDFS
patrie	patrie	NCFS
en	en	PREP
empêchant	empêcher	VPARPRES
la	le	DETDFS
belle	beau	NCFS
Laure	Laure	NPFS
d'	de	PREP
Aurigny	Aurigny	NPI
de	de	PREP
passer	passer	VINF
aux	à le	DETDPIG
Anglais	anglais	NCMIN
.	.	PCTFORTE
Non	non	ADV
,	,	PCTFAIB
vraiment	vraiment	ADV
,	,	PCTFAIB
messieurs	monsieur	NCMP
,	,	PCTFAIB
vous	vous	PPER2P
vous	vous	PPER2P
trompez	tromper	VIMPP2P
,	,	PCTFAIB
balbutiait	balbutier	VINDI3S
Saccard	Saccard	NPI
avec	avec	PREP
une	un	DETIFS
fausse	faux	ADJFS
modestie	modestie	NCFS
.	.	PCTFORTE
Va	aller	VINDP3S
,	,	PCTFAIB
ne	ne	ADV
te	te	PPER2S
défends	défendre	VINDP2S
donc	donc	COO
pas	pas	ADV
!	!	PCTFAIB
lui	lui	PPER3S
cria	crier	VINDPS3S
plaisamment	plaisamment	ADV
Maxime	Maxime	NPMS
.	.	PCTFORTE
À	à	PREP
ton	ton	DETPOSS
âge	âge	NCMS
,	,	PCTFAIB
c'	ce	PDS
est	être	VINDP3S
très	très	ADV
beau	beau	ADV
.	.	PCTFORTE
Le	le	DETDMS
jeune	jeune	ADJSIG
homme	homme	NCMS
,	,	PCTFAIB
qui	qui	PRI
venait	venir	VINDI3S
de	de	PREP
jeter	jeter	VINF
son	son	NCMS
cigare	cigare	NCMS
,	,	PCTFAIB
rentra	rentrer	VINDPS3S
dans	dans	PREP
le	le	DETDMS
grand	grand	ADJMS
salon	salon	NCMS
.	.	PCTFORTE
Il	il	PPER3S
était	être	VINDI3S
venu	venir	VPARPMS
beaucoup	beaucoup	ADV
de	de	PREP
monde	monde	NCMS
.	.	PCTFORTE
La	le	DETDFS
galerie	galerie	NCFS
était	être	VINDI3S
pleine	plein	ADJFS
d'	de	PREP
habits	habit	NCMP
noirs	noir	ADJMP
,	,	PCTFAIB
debout	debout	ADV
,	,	PCTFAIB
causant	causer	VPARPRES
à	à	PREP
demi-voix	demi-voix	ADV
,	,	PCTFAIB
et	et	COO
de	de	PREP
jupes	jupe	NCFP
,	,	PCTFAIB
étalées	étaler	VPARPFP
largement	largement	ADV
le	le	DETDMS
long	long	NCMS
des	de le	DETDPIG
causeuses	causeuse	NCFP
.	.	PCTFORTE
Des	un	DETDPIG
laquais	laquais	NCMIN
commençaient	commencer	VINDI3P
à	à	PREP
promener	promener	VINF
des	un	DETDPIG
plats	plat	NCMP
d'	de	PREP
argent	argent	ADJINV
,	,	PCTFAIB
chargés	charger	VPARPMP
de	de	PREP
glaces	glace	NCFP
et	et	COO
de	de	PREP
verres	verre	NCMP
de	de	PREP
punch	punch	NCMS
.	.	PCTFORTE
Maxime	maxime	NCFS
,	,	PCTFAIB
qui	qui	PRI
désirait	désirer	VINDI3S
parler	parler	VINF
à	à	PREP
Renée	Renée	NPFS
,	,	PCTFAIB
traversa	traverser	VINDPS3S
le	le	DETDMS
grand	grand	ADJMS
salon	salon	NCMS
dans	dans	PREP
sa	son	DETPOSS
longueur	longueur	NCFS
,	,	PCTFAIB
sachant	savoir	VPARPRES
bien	bien	ADV
où	où	PRI
il	il	PPER3S
trouverait	trouver	VCONP3S
le	le	DETDMS
cénacle	cénacle	NCMS
de	de	PREP
ces	ce	DETDEM
dames	dame	NCFP
.	.	PCTFORTE
Il	il	PPER3S
y	y	PPER3S
avait	avoir	VINDI3S
,	,	PCTFAIB
à	à	PREP
l'	le	DETDFS
autre	autre	ADJSIG
extrémité	extrémité	NCFS
de	de	PREP
la	le	DETDFS
galerie	galerie	NCFS
,	,	PCTFAIB
faisant	faire	VPARPRES
pendant	pendant	PREP
au	à le	DETDMS
fumoir	fumoir	NCMS
,	,	PCTFAIB
une	un	DETIFS
pièce	pièce	NCFS
ronde	rond	ADJFS
dont	dont	PRI
on	on	PPER3S
avait	avoir	VINDI3S
fait	faire	VPARPMS
un	un	PIMS
adorable	adorable	ADJSIG
petit	petit	ADJMS
salon	salon	NCMS
.	.	PCTFORTE
Ce	ce	DETDEM
salon	salon	NCMS
,	,	PCTFAIB
avec	avec	PREP
ses	son	DETPOSS
tentures	tenture	NCFP
,	,	PCTFAIB
ses	son	DETPOSS
rideaux	rideau	NCMP
et	et	COO
ses	son	DETPOSS
portières	portière	NCFP
de	de	PREP
satin	satin	NCMS
bouton-d’or	bouton-d'or	NCMS
,	,	PCTFAIB
avait	avoir	VINDI3S
un	un	DETIMS
charme	charme	NCMS
voluptueux	voluptueux	ADJMIN
,	,	PCTFAIB
d'	de	PREP
une	un	DETIFS
saveur	saveur	NCFS
originale	original	ADJFS
et	et	COO
exquise	exquis	ADJFS
.	.	PCTFORTE
Les	le	DETDPIG
clartés	clarté	NCFP
du	de le	DETDMS
lustre	lustre	NCMS
,	,	PCTFAIB
très	très	ADV
délicatement	délicatement	ADV
fouillé	fouiller	VPARPMS
,	,	PCTFAIB
chantaient	chanter	VINDI3P
une	un	DETIFS
symphonie	symphonie	NCFS
en	en	PREP
jaune	jaune	NCSIG
mineur	mineur	ADJMS
,	,	PCTFAIB
au	à le	DETDMS
milieu	milieu	NCMS
de	de	PREP
toutes	tout	ADJFP
ces	ce	DETDEM
étoffes	étoffe	NCFP
couleur	couleur	NCFS
de	de	PREP
soleil	soleil	NCMS
.	.	PCTFORTE
C'	ce	PDS
était	être	VINDI3S
comme	comme	SUB
un	un	DETIMS
ruissellement	ruissellement	NCMS
de	de	PREP
rayons	rayon	NCMP
adoucis	adouci	ADJMP
,	,	PCTFAIB
un	un	DETIMS
coucher	coucher	NCMS
d'	de	PREP
astre	astre	NCMS
s'	se	PPER3S
endormant	endormir	VPARPRES
sur	sur	PREP
une	un	DETIFS
nappe	nappe	NCFS
de	de	PREP
blés	blé	NCMP
mûrs	mûr	ADJMP
.	.	PCTFORTE
À	à	PREP
terre	terre	NCFS
,	,	PCTFAIB
la	le	DETDFS
lumière	lumière	NCFS
se	se	PPER3S
mourait	mourir	VINDI3S
sur	sur	PREP
un	un	DETIMS
tapis	tapis	NCMIN
d'	de	PREP
