forme	lemme	catégorie
comme	comme	SUB
ça	ça	PDS
dans	dans	PREP
le	le	DETDMS
commerce	commerce	NCMS
.	.	PCTFORTE
Quenu	Quenu	NPI
renchérissait	renchérir	VINDI3S
.	.	PCTFORTE
Il	il	PPER3S
rit	rire	VINDP3S
pourtant	pourtant	ADV
à	à	PREP
belles	beau	ADJFP
dents	dent	NCFP
,	,	PCTFAIB
un	un	DETIMS
jour	jour	NCMS
qu'	que	PRI
un	un	PIMS
voisin	voisin	NCMS
l'	le	PPER3S
accusa	accuser	VINDPS3S
d'	de	PREP
être	être	VINF
amoureux	amoureux	ADJMIN
de	de	PREP
Lisa	Lisa	NPFS
.	.	PCTFORTE
Cela	cela	PDS
ne	ne	ADV
le	le	PPER3S
tourmentait	tourmenter	VINDI3S
guère	guère	ADV
.	.	PCTFORTE
Ils	il	PPER3P
étaient	être	VINDI3P
très	très	ADV
-bons	bon	NCMP
amis	ami	ADJMP
.	.	PCTFORTE
Le	le	DETDMS
soir	soir	NCMS
,	,	PCTFAIB
ils	il	PPER3P
montaient	monter	VINDI3P
ensemble	ensemble	ADV
se	se	PPER3S
coucher	coucher	NCMS
.	.	PCTFORTE
Lisa	Lisa	NPFS
occupait	occuper	VINDI3S
,	,	PCTFAIB
à	à	PREP
côté	côté	NCMS
du	de le	DETDMS
trou	trou	NCMS
noir	noir	ADJMS
où	où	PRI
s'	se	PPER3S
allongeait	allonger	VINDI3S
le	le	DETDMS
jeune	jeune	NCSIG
homme	homme	NCMS
,	,	PCTFAIB
une	un	DETIFS
petite	petit	ADJFS
chambre	chambre	NCFS
qu'	que	PRI
elle	elle	PPER3S
avait	avoir	VINDI3S
rendue	rendre	VPARPFS
toute	tout	ADJFS
claire	clair	ADJFS
,	,	PCTFAIB
en	en	PREP
l'	le	PPER3S
ornant	orner	VPARPRES
partout	partout	ADV
de	de	PREP
rideaux	rideau	NCMP
de	de	PREP
mousseline	mousseline	NCFS
.	.	PCTFORTE
Ils	il	PPER3P
restaient	rester	VINDI3P
là	là	ADV
,	,	PCTFAIB
un	un	PIMS
instant	instant	ADJMS
,	,	PCTFAIB
sur	sur	PREP
le	le	DETDMS
palier	palier	NCMS
,	,	PCTFAIB
leur	leur	DETPOSS
bougeoir	bougeoir	NCMS
à	à	PREP
la	le	DETDFS
main	main	NCFS
,	,	PCTFAIB
causant	causer	VPARPRES
,	,	PCTFAIB
mettant	mettre	VPARPRES
la	le	DETDFS
clef	clef	NCFS
dans	dans	PREP
la	le	DETDFS
serrure	serrure	NCFS
.	.	PCTFORTE
Et	et	COO
ils	il	PPER3P
refermaient	refermer	VINDI3P
leur	leur	DETPOSS
porte	porte	NCFS
,	,	PCTFAIB
disant	disant	ADJMS
amicalement	amicalement	ADV
:	:	PCTFORTE
Bonsoir	bonsoir	INT
,	,	PCTFAIB
mademoiselle	mademoiselle	NCFS
Lisa	Lisa	NPFS
.	.	PCTFORTE
Bonsoir	bonsoir	INT
,	,	PCTFAIB
monsieur	monsieur	NCMS
Quenu	Quenu	NPI
.	.	PCTFORTE
Quenu	Quenu	NPI
se	se	PPER3S
mettait	mettre	VINDI3S
au	à le	DETDMS
lit	lit	NCMS
en	en	PREP
écoutant	écouter	VPARPRES
Lisa	Lisa	NPFS
faire	faire	VINF
son	son	DETPOSS
petit	petit	ADJMS
ménage	ménage	NCMS
.	.	PCTFORTE
La	le	DETDFS
cloison	cloison	NCFS
était	être	VINDI3S
si	si	ADV
mince	mince	ADJSIG
,	,	PCTFAIB
qu'	que	SUB
il	il	PPER3S
pouvait	pouvoir	VINDI3S
suivre	suivre	VINF
chacun	chacun	PIMS
de	de	PREP
ses	son	DETPOSS
mouvements	mouvement	NCMP
.	.	PCTFORTE
Il	il	PPER3S
pensait	penser	VINDI3S
:	:	PCTFORTE
Tiens	tenir	VIMPP2S
,	,	PCTFAIB
elle	elle	PPER3S
tire	tirer	VINDP3S
les	le	DETDPIG
rideaux	rideau	NCMP
de	de	PREP
sa	son	DETPOSS
fenêtre	fenêtre	NCFS
.	.	PCTFORTE
Qu'	que	SUB
est	être	VINDP3S
-ce	ce	PDS
qu'	que	PRI
elle	elle	PPER3S
peut	pouvoir	VINDP3S
bien	bien	ADV
faire	faire	VINF
devant	devant	PREP
sa	son	DETPOSS
commode	commode	NCFS
?	?	PCTFORTE
La	le	PPER3S
voilà	voilà	PREP
qui	qui	PRI
s'	se	PPER3S
asseoit	asseoit	NCI
et	et	COO
qui	qui	PRI
ôte	ôter	VINDP3S
ses	son	DETPOSS
bottines	bottine	NCFP
.	.	PCTFORTE
Ma	mon	DETPOSS
foi	foi	NCFS
,	,	PCTFAIB
bonsoir	bonsoir	NCMS
,	,	PCTFAIB
elle	elle	PPER3S
a	avoir	VINDP3S
soufflé	souffler	VPARPMS
sa	son	DETPOSS
bougie	bougie	NCFS
.	.	PCTFORTE
Dormons	dormir	VIMPP1P
.	.	PCTFORTE
Et	et	COO
,	,	PCTFAIB
s'	si	SUB
il	il	PPER3S
entendait	entendre	VINDI3S
craquer	craquer	VINF
le	le	DETDMS
lit	lit	NCMS
,	,	PCTFAIB
il	il	PPER3S
murmurait	murmurer	VINDI3S
en	en	PREP
riant	rire	VPARPRES
:	:	PCTFORTE
Fichtre	fichtre	INT
!	!	PCTFAIB
elle	elle	PPER3S
n'	ne	ADV
est	être	VINDP3S
pas	pas	ADV
légère	léger	ADJFS
,	,	PCTFAIB
mademoiselle	mademoiselle	NCFS
Lisa	Lisa	NPFS
.	.	PCTFORTE
Cette	ce	DETDEM
idée	idée	NCFS
l'	le	PPER3S
égayait	égayer	VINDI3S
;	;	PCTFORTE
il	il	PPER3S
finissait	finir	VINDI3S
par	par	PREP
s'	se	PPER3S
endormir	endormir	VINF
,	,	PCTFAIB
en	en	PREP
songeant	songer	VPARPRES
aux	à le	DETDPIG
jambons	jambon	NCMP
et	et	COO
aux	à le	DETDPIG
bandes	bande	NCFP
de	de	PREP
petit	petit	ADJMS
salé	salé	NCMS
qu'	que	PRI
il	il	PPER3S
devait	devoir	VINDI3S
préparer	préparer	VINF
le	le	DETDMS
lendemain	lendemain	NCMS
.	.	PCTFORTE
Cela	cela	PDS
dura	durer	VINDPS3S
un	un	DETIMS
an	an	NCMS
,	,	PCTFAIB
sans	sans	PREP
une	un	DETIFS
rougeur	rougeur	NCFS
de	de	PREP
Lisa	Lisa	NPFS
,	,	PCTFAIB
sans	sans	PREP
un	un	DETIMS
embarras	embarras	NCMIN
de	de	PREP
Quenu	Quenu	NPI
.	.	PCTFORTE
Le	le	DETDMS
matin	matin	NCMS
,	,	PCTFAIB
au	à le	DETDMS
fort	fort	NCMS
du	de le	DETDMS
travail	travail	NCMS
,	,	PCTFAIB
lorsque	lorsque	SUB
la	le	DETDFS
jeune	jeune	ADJSIG
fille	fille	NCFS
venait	venir	VINDI3S
à	à	PREP
la	le	DETDFS
cuisine	cuisine	NCFS
,	,	PCTFAIB
leurs	leur	DETPOSS
mains	main	NCFP
se	se	PPER3S
rencontraient	rencontrer	VINDI3P
au	à le	DETDMS
milieu	milieu	NCMS
des	de le	DETDPIG
hachis	hachis	NCHMIN
.	.	PCTFORTE
Elle	elle	PPER3S
l'	le	PPER3S
aidait	aider	VINDI3S
parfois	parfois	ADV
,	,	PCTFAIB
elle	elle	PPER3S
tenait	tenir	VINDI3S
les	le	DETDPIG
boyaux	boyau	NCMP
de	de	PREP
ses	son	DETPOSS
doigts	doigt	NCMP
potelés	potelé	ADJMP
,	,	PCTFAIB
pendant	pendant	PREP
qu'	que	SUB
il	il	PPER3S
les	le	PPER3P
bourrait	bourrer	VINDI3S
de	de	PREP
viandes	viande	NCFP
et	et	COO
de	de	PREP
lardons	lardon	NCMP
.	.	PCTFORTE
Ou	ou	COO
bien	bien	ADV
ils	il	PPER3P
goûtaient	goûter	VINDI3P
ensemble	ensemble	ADV
la	le	DETDFS
chair	chair	NCFS
crue	cru	ADJFS
des	de le	DETDPIG
saucisses	saucisse	NCFP
,	,	PCTFAIB
du	de le	DETDMS
bout	bout	NCMS
de	de	PREP
la	le	DETDFS
langue	langue	NCFS
,	,	PCTFAIB
pour	pour	PREP
voir	voir	VINF
si	si	ADV
elle	elle	PPER3S
était	être	VINDI3S
convenablement	convenablement	ADV
épicée	épicé	ADJFS
.	.	PCTFORTE
Elle	elle	PPER3S
était	être	VINDI3S
de	de	PREP
bon	bon	ADJMS
conseil	conseil	NCMS
,	,	PCTFAIB
connaissait	connaître	VINDI3S
des	un	DETDPIG
recettes	recette	NCFP
du	de le	DETDMS
Midi	Midi	NPMS
,	,	PCTFAIB
qu'	que	PRI
il	il	PPER3S
expérimenta	expérimenter	VINDPS3S
avec	avec	ADV
succès	succès	NCMIN
.	.	PCTFORTE
Souvent	souvent	ADV
,	,	PCTFAIB
il	il	PPER3S
la	le	PPER3S
sentait	sentir	VINDI3S
derrière	derrière	PREP
son	son	DETPOSS
épaule	épaule	NCFS
,	,	PCTFAIB
regardant	regarder	VPARPRES
au	à le	DETDMS
fond	fond	NCMS
des	de le	DETDPIG
marmites	marmite	NCFP
,	,	PCTFAIB
s'	se	PPER3S
approchant	approcher	VPARPRES
si	si	ADV
près	près	ADV
,	,	PCTFAIB
qu'	que	SUB
il	il	PPER3S
avait	avoir	VINDI3S
sa	son	DETPOSS
forte	fort	ADJFS
gorge	gorge	NCFS
dans	dans	PREP
le	le	DETDMS
dos	dos	NCMIN
.	.	PCTFORTE
Elle	elle	PPER3S
lui	lui	PPER3S
passait	passer	VINDI3S
une	un	DETIFS
cuiller	cuiller	NCFS
,	,	PCTFAIB
un	un	DETIMS
plat	plat	NCMS
.	.	PCTFORTE
Le	le	DETDMS
grand	grand	ADJMS
feu	feu	NCMS
leur	leur	PPER3P
mettait	mettre	VINDI3S
le	le	DETDMS
sang	sang	NCMS
sous	sous	PREP
la	le	DETDFS
peau	peau	NCFS
.	.	PCTFORTE
Lui	lui	PPER3S
,	,	PCTFAIB
pour	pour	PREP
rien	rien	PII
au	à le	DETDMS
monde	monde	NCMS
,	,	PCTFAIB
n'	ne	ADV
aurait	avoir	VCONP3S
cessé	cesser	VPARPMS
de	de	PREP
tourner	tourner	VINF
les	le	DETDPIG
bouillies	bouillie	NCFP
grasses	gras	ADJFP
qui	qui	PRI
s'	se	PPER3S
épaississaient	épaissir	VINDI3P
sur	sur	PREP
le	le	DETDMS
fourneau	fourneau	NCMS
;	;	PCTFORTE
tandis que	tandis que	SUB
,	,	PCTFAIB
toute	tout	ADJFS
grave	grave	ADJSIG
,	,	PCTFAIB
elle	elle	PPER3S
discutait	discuter	VINDI3S
le	le	DETDMS
degré	degré	NCMS
de	de	PREP
cuisson	cuisson	NCFS
.	.	PCTFORTE
L'	le	DETDMS
après-midi	après-midi	NCI
,	,	PCTFAIB
lorsque	lorsque	SUB
la	le	DETDFS
boutique	boutique	NCFS
se	se	PPER3S
vidait	vider	VINDI3S
,	,	PCTFAIB
ils	il	PPER3P
causaient	causer	VINDI3P
tranquillement	tranquillement	ADV
,	,	PCTFAIB
pendant	pendant	PREP
des	de le	DETDPIG
heures	heure	NCFP
.	.	PCTFORTE
Elle	elle	PPER3S
restait	rester	VINDI3S
dans	dans	PREP
son	son	DETPOSS
comptoir	comptoir	NCMS
,	,	PCTFAIB
un	un	PIMS
peu	peu	ADV
renversée	renverser	VPARPFS
,	,	PCTFAIB
tricotant	tricoter	VPARPRES
d'	de	PREP
une	un	DETIFS
façon	façon	NCFS
douce	doux	ADJFS
et	et	COO
régulière	régulier	ADJFS
.	.	PCTFORTE
Il	il	PPER3S
s'	se	PPER3S
asseyait	asseoir	VINDI3S
sur	sur	PREP
un	un	DETIMS
billot	billot	NCMS
,	,	PCTFAIB
les	le	DETDPIG
jambes	jambe	NCFP
ballantes	ballant	ADJFP
,	,	PCTFAIB
tapant	taper	VPARPRES
des	un	DETDPIG
talons	talon	NCMP
contre	contre	PREP
le	le	DETDMS
bloc	bloc	NCMS
de	de	PREP
chêne	chêne	NCMS
.	.	PCTFORTE
Et	et	COO
ils	il	PPER3P
s'	se	PPER3S
entendaient	entendre	VINDI3P
à	à	PREP
merveille	merveille	NCFS
;	;	PCTFORTE
ils	il	PPER3P
parlaient	parler	VINDI3P
de	de	PREP
tout	tout	PIMS
,	,	PCTFAIB
le	le	DETDMS
plus	plus	ADV
ordinairement	ordinairement	ADV
de	de	PREP
cuisine	cuisine	NCFS
,	,	PCTFAIB
et	et	COO
puis	puis	ADV
de	de	PREP
l'	le	DETDMS
oncle	oncle	NCMS
Gradelle	Gradelle	NPI
,	,	PCTFAIB
et	et	COO
encore	encore	ADV
du	du	DETDMS
quartier	quartier	NCMS
.	.	PCTFORTE
Elle	elle	PPER3S
lui	lui	PPER3S
racontait	raconter	VINDI3S
des	un	DETDPIG
histoires	histoire	NCFP
comme	comme	SUB
à	à	PREP
un	un	DETIMS
enfant	enfant	NCSIG
;	;	PCTFORTE
elle	elle	PPER3S
en	en	PPER3S
savait	savoir	VINDI3S
de	de	PREP
très	très	ADV
-jolies	joli	ADJFP
,	,	PCTFAIB
des	de le	DETDPIG
légendes	légende	NCFP
miraculeuses	miraculeux	ADJFP
,	,	PCTFAIB
pleines	plein	ADJFP
d'	de	PREP
agneaux	agneau	NCMP
et	et	COO
de	de	PREP
petits	petit	ADJMP
anges	ange	NCMP
,	,	PCTFAIB
qu'	que	SUB
elle	elle	PPER3S
disait	dire	VINDI3S
d'	de	PREP
une	un	DETIFS
voix	voix	NCFIN
flûtée	flûté	ADJFS
,	,	PCTFAIB
avec	avec	PREP
son	son	DETPOSS
grand	grand	NCMS
air	air	NCMS
sérieux	sérieux	ADJMIN
.	.	PCTFORTE
Si	si	SUB
quelque	quelque	ADJIND
cliente	client	NCFS
entrait	entrer	VINDI3S
,	,	PCTFAIB
pour	pour	PREP
ne	ne	ADV
pas	pas	ADV
se	se	PPER3S
déranger	déranger	VINF
,	,	PCTFAIB
elle	elle	PPER3S
demandait	demander	VINDI3S
au	à le	DETDMS
jeune	jeune	ADJSIG
homme	homme	NCMS
le	le	DETDMS
pot	pot	NCMS
du	de le	DETDMS
saindoux	saindoux	NCMIN
ou	ou	COO
la	le	DETDFS
boîte	boîte	NCFS
des	de le	DETDPIG
escargots	escargot	NCMP
.	.	PCTFORTE
À	à	PREP
onze	onze	ADJNUM
heures	heure	NCFP
,	,	PCTFAIB
ils	il	PPER3P
remontaient	remonter	VINDI3P
se	se	PPER3S
coucher	coucher	VINF
,	,	PCTFAIB
lentement	lentement	ADV
,	,	PCTFAIB
comme	comme	SUB
la	le	DETDFS
veille	veille	NCFS
.	.	PCTFORTE
Puis	puis	COO
,	,	PCTFAIB
en	en	PREP
refermant	refermer	VPARPRES
leur	leur	DETPOSS
porte	porte	NCFS
,	,	PCTFAIB
de	de	PREP
leur	leur	DETPOSS
voix	voix	NCFIN
calme	calme	ADJSIG
:	:	PCTFORTE
Bonsoir	bonsoir	INT
,	,	PCTFAIB
mademoiselle	mademoiselle	NCFS
Lisa	Lisa	NPFS
.	.	PCTFORTE
Bonsoir	bonsoir	INT
,	,	PCTFAIB
monsieur	monsieur	NCMS
Quenu	Quenu	NPI
.	.	PCTFORTE
Un	un	DETIMS
matin	matin	NCMS
,	,	PCTFAIB
l'	le	DETDMS
oncle	oncle	NCMS
Gradelle	Gradelle	NPI
fut	être	VINDPS3S
foudroyé	foudroyer	VPARPMS
par	par	PREP
une	un	DETIFS
attaque	attaque	NCFS
d'	de	PREP
apoplexie	apoplexie	NCFS
,	,	PCTFAIB
en	en	PREP
préparant	préparer	VPARPRES
une	un	DETIFS
galantine	galantine	NCFS
.	.	PCTFORTE
Il	il	PPER3S
tomba	tomber	VINDPS3S
le	le	DETDMS
nez	nez	NCMIN
sur	sur	PREP
la	le	DETDFS
table	tabl	NCFS
à	à	PREP
hacher	hacher	VINF
.	.	PCTFORTE
Lisa	Lisa	NPFS
ne	ne	ADV
perdit	perdre	VINDPS3S
pas	pas	ADV
son	son	DETPOSS
sang-froid	sang-froid	NCMIN
.	.	PCTFORTE
Elle	elle	PPER3S
dit	dire	VINDP3S
qu'	que	SUB
il	il	PPER3S
ne	ne	ADV
faillait	failler	VINDI3S
pas	pas	ADV
laisser	laisser	VINF
le	le	DETDMS
mort	mort	NCMS
au	à le	DETDMS
beau	beau	ADJMS
milieu	milieu	NCMS
de	de	PREP
la	le	DETDFS
cuisine	cuisine	NCFS
;	;	PCTFORTE
elle	elle	PPER3S
le	le	PPER3S
fit	faire	VINDPS3S
porter	porter	VINF
au	à le	DETDMS
fond	fond	NCMS
,	,	PCTFAIB
dans	dans	PREP
un	un	DETIMS
cabinet	cabinet	NCMS
où	où	PRI
l'	le	DETDMS
oncle	oncle	NCMS
couchait	coucher	VINDI3S
.	.	PCTFORTE
Puis	puis	COO
,	,	PCTFAIB
elle	elle	PPER3S
arrangea	arranger	VINDPS3S
une	un	PIFS
histoire	histoire	NCFS
avec	avec	PREP
les	le	DETDPIG
garçons	garçon	NCMP
;	;	PCTFORTE
l'	le	DETDMS
oncle	oncle	NCMS
devait	devoir	VINDI3S
être	être	VINF
mort	mourir	VPARPMS
dans	dans	PREP
son	son	DETPOSS
lit	lit	NCMS
,	,	PCTFAIB
si	si	ADV
l'	l	NCMS
on	on	PPER3S
ne	ne	ADV
voulait	vouloir	VINDI3S
pas	pas	ADV
dégoûter	dégoûter	VINF
le	le	DETDMS
quartier	quartier	NCMS
et	et	COO
perdre	perdre	VINF
la	le	DETDFS
clientèle	clientèle	NCFS
.	.	PCTFORTE
Quenu	Quenu	NPI
aida	aider	VINDPS3S
à	à	PREP
porter	porter	VINF
le	le	DETDMS
mort	mort	NCMS
,	,	PCTFAIB
stupide	stupide	ADJSIG
,	,	PCTFAIB
très	très	ADV
-étonné	étonner	VPARPMS
de	de	PREP
ne	ne	ADV
pas	pas	ADV
trouver	trouver	VINF
de	de	PREP
larmes	larme	NCFP
.	.	PCTFORTE
Plus	plus	ADV
tard	tard	ADV
,	,	PCTFAIB
Lisa	Lisa	NPFS
et	et	COO
lui	lui	PPER3S
pleurèrent	pleurer	VINDPS3P
ensemble	ensemble	ADV
.	.	PCTFORTE
Il	il	PPER3S
était	être	VINDI3S
seul	seul	ADJMS
héritier	héritier	NCMS
,	,	PCTFAIB
avec	avec	PREP
son	son	DETPOSS
frère	frère	NCMS
Florent	Florent	NPHSIG
.	.	PCTFORTE
Les	le	DETDPIG
commères	commère	NCFP
des	de le	DETDPIG
rues	rue	NCFP
voisines	voisin	ADJFP
donnaient	donner	VINDI3P
au	à le	DETDMS
vieux	vieux	ADJMIN
Gradelle	Gradelle	NPI
une	un	DETIFS
fortune	fortune	NCFS
considérable	considérable	ADJSIG
.	.	PCTFORTE
La	le	DETDFS
vérité	vérité	NCFS
fut	être	VINDPS3S
qu'	que	SUB
on	on	PPER3S
ne	ne	ADV
découvrit	découvrir	VINDPS3S
pas	pas	ADV
un	un	DETIMS
écu	écu	NCMS
d'	de	PREP
argent	argent	NCMS
sonnant	sonnant	ADJMS
.	.	PCTFORTE
Lisa	Lisa	NPFS
resta	rester	VINDPS3S
inquiète	inquiet	ADJFS
.	.	PCTFORTE
Quenu	Quenu	NPI
la	le	PPER3S
voyait	voir	VINDI3S
réfléchir	réfléchir	VINF
,	,	PCTFAIB
regarder	regarder	VINF
autour	autour	ADV
d'	de	PREP
elle	elle	PPER3S
du	de le	DETDMS
matin	matin	NCMS
au	à le	DETDMS
soir	soir	NCMS
,	,	PCTFAIB
comme	comme	SUB
si	si	ADV
elle	elle	PPER3S
avait	avoir	VINDI3S
perdu	perdre	VPARPMS
quelque	quelque	ADJIND
chose	chose	NCFS
.	.	PCTFORTE
Enfin	enfin	ADV
,	,	PCTFAIB
elle	elle	PPER3S
décida	décider	VINDPS3S
un	un	DETIMS
grand	grand	NCMS
nettoyage	nettoyage	NCMS
,	,	PCTFAIB
prétendant	prétendant	ADJMS
qu'	que	PRI
on	on	PPER3S
jasait	jaser	VINDI3S
,	,	PCTFAIB
que	que	SUB
l'	le	DETDFS
histoire	histoire	NCFS
de	de	PREP
la	le	DETDFS
mort	mort	NCFS
du	de le	DETDMS
vieux	vieux	NCMIN
courait	courir	VINDI3S
,	,	PCTFAIB
qu'	que	SUB
il	il	PPER3S
fallait	falloir	VINDI3S
montrer	montrer	VINF
une	un	DETIFS
grande	grand	ADJFS
propreté	propreté	NCFS
.	.	PCTFORTE
Une	un	DETIFS
après-midi	après-midi	NCI
,	,	PCTFAIB
comme	comme	SUB
elle	elle	PPER3S
était	être	VINDI3S
depuis	depuis	PREP
deux	deux	ADJNUM
heures	heure	NCFP
à	à	PREP
la	le	DETDFS
cave	cave	NCSIG
,	,	PCTFAIB
où	où	PRI
elle	elle	PPER3S
lavait	laver	VINDI3S
elle-même	elle-même	PPER3S
les	le	DETDPIG
cuves	cuve	NCFP
à	à	PREP
saler	saler	VINF
,	,	PCTFAIB
elle	elle	PPER3S
reparut	reparaître	VINDPS3S
,	,	PCTFAIB
tenant	tenir	VPARPRES
quelque	quelque	ADJIND
chose	chose	NCFS
dans	dans	PREP
son	son	DETPOSS
tablier	tablier	NCMS
.	.	PCTFORTE
Quenu	Quenu	NPI
hachait	hacher	VINDI3S
des	un	DETDPIG
foies	foie	NCMP
de	de	PREP
cochon	cochon	NCMS
.	.	PCTFORTE
Elle	elle	PPER3S
attendit	attendre	VINDPS3S
qu'	que	SUB
il	il	PPER3S
eût	avoir	VSUBI3S
fini	finir	VPARPMS
,	,	PCTFAIB
causant	causer	VPARPRES
avec	avec	PREP
lui	lui	PPER3S
d'	de	PREP
une	un	DETIFS
voix	voix	NCFIN
indifférente	indifférent	ADJFS
.	.	PCTFORTE
Mais	mais	COO
ses	son	DETPOSS
yeux	oeil	NCMP
avaient	avoir	VINDI3P
un	un	DETIMS
éclat	éclat	NCMS
extraordinaire	extraordinaire	ADJSIG
,	,	PCTFAIB
elle	elle	PPER3S
sourit	sourire	VINDP3S
de	de	PREP
son	son	DETPOSS
beau	beau	ADJMS
sourire	sourire	NCMS
,	,	PCTFAIB
en	en	PREP
lui	lui	PPER3S
disant	dire	VPARPRES
qu'	que	SUB
elle	elle	PPER3S
voulait	vouloir	VINDI3S
lui	lui	PPER3S
parler	parler	VINF
.	.	PCTFORTE
Elle	elle	PPER3S
monta	monter	VINDPS3S
l'	le	DETDMS
escalier	escalier	NCMS
,	,	PCTFAIB
péniblement	péniblement	ADV
,	,	PCTFAIB
les	le	DETDPIG
cuisses	cuisse	NCFP
gênées	gêner	VPARPFP
par	par	PREP
la	le	DETDFS
chose	chose	NCFS
qu'	que	PRI
elle	elle	PPER3S
portait	porter	VINDI3S
,	,	PCTFAIB
et	et	COO
qui	qui	PRI
tendait	tendre	VINDI3S
son	son	DETPOSS
tablier	tablier	NCMS
à	à	PREP
le	le	PPER3S
crever	crever	VINF
.	.	PCTFORTE
Au	à le	DETDMS
troisième	troisième	ADJORD
étage	étage	NCMS
,	,	PCTFAIB
elle	elle	PPER3S
soufflait	souffler	VINDI3S
,	,	PCTFAIB
elle	elle	PPER3S
dut	devoir	VINDPS3S
s'	se	PPER3S
appuyer	appuyer	VINF
un	un	DETIMS
instant	instant	NCMS
contre	contre	PREP
la	le	DETDFS
rampe	rampe	NCFS
.	.	PCTFORTE
Quenu	Quenu	NPI
,	,	PCTFAIB
étonné	étonné	ADJMS
,	,	PCTFAIB
la	le	DETDFS
suivit	suivre	VINDPS3S
sans	sans	PREP
mot	mot	NCMS
dire	dire	VINF
,	,	PCTFAIB
jusque	jusque	PREP
dans	dans	PREP
sa	son	DETPOSS
chambre	chambre	NCFS
.	.	PCTFORTE
C'	ce	PDS
était	être	VINDI3S
la	le	DETDFS
première	premier	ADJORD
fois	fois	NCFIN
qu'	que	SUB
elle	elle	PPER3S
l'	le	PPER3S
invitait	inviter	VINDI3S
à	à	PREP
y	y	ADV
entrer	entrer	VINF
.	.	PCTFORTE
Elle	elle	PPER3S
ferma	fermer	VINDPS3S
la	le	DETDFS
porte	porte	NCFS
;	;	PCTFORTE
et	et	COO
,	,	PCTFAIB
lâchant	lâcher	VPARPRES
les	le	DETDPIG
coins	coin	NCMP
du	de le	DETDMS
tablier	tablier	NCMS
que	que	PRI
ses	son	DETPOSS
doigts	doigt	NCMP
roidis	roidir	VPARPMP
ne	ne	ADV
pouvaient	pouvoir	VINDI3P
plus	plus	ADV
tenir	tenir	VINF
,	,	PCTFAIB
elle	elle	PPER3S
laissa	laisser	VINDPS3S
rouler	rouler	VINF
doucement	doucement	ADV
sur	sur	PREP
son	son	DETPOSS
lit	lit	NCMS
une	un	DETIFS
pluie	pluie	NCFS
de	de	PREP
pièces	pièce	NCFP
d'	de	PREP
argent	argent	NCMS
et	et	COO
de	de	PREP
pièces	pièce	NCFP
d'	de	PREP
or	or	NCMS
.	.	PCTFORTE
Elle	elle	PPER3S
avait	avoir	VINDI3S
trouvé	trouver	VPARPMS
,	,	PCTFAIB
au	à le	DETDMS
fond	fond	NCMS
d'	de	PREP
un	un	DETIMS
saloir	saloir	NCMS
,	,	PCTFAIB
le	le	DETDMS
trésor	trésor	NCMS
de	de	PREP
l'	le	DETDMS
oncle	oncle	NCMS
Gradelle	Gradelle	NPI
.	.	PCTFORTE
Le	le	DETDMS
tas	tas	NCMIN
fit	faire	VINDPS3S
un	un	DETIMS
grand	grand	ADJMS
trou	trou	NCMS
,	,	PCTFAIB
dans	dans	PREP
ce	ce	DETDEM
lit	lit	NCMS
délicat	délicat	ADJMS
et	et	COO
moelleux	moelleux	ADJMIN
de	de	PREP
jeune	jeune	ADJSIG
fille	fille	NCFS
.	.	PCTFORTE
La	le	DETDFS
joie	joie	NCFS
de	de	PREP
Lisa	Lisa	NPFS
et	et	COO
de	de	PREP
Quenu	Quenu	NPI
fut	être	VINDPS3S
recueillie	recueillir	VPARPFS
.	.	PCTFORTE
Ils	il	PPER3P
s'	se	PPER3S
assirent	asseoir	VINDPS3P
sur	sur	PREP
le	le	DETDMS
bord	bord	NCMS
du	du	DETDMS
lit	lit	NCMS
,	,	PCTFAIB
Lisa	Lisa	NPFS
à	à	PREP
la	le	DETDFS
tête	tête	NCFS
,	,	PCTFAIB
Quenu	Quenu	NPI
au	à le	DETDMS
pied	pied	NCMS
,	,	PCTFAIB
aux	à le	DETDPIG
deux	deux	ADJNUM
côtés	côté	NCMP
du	de le	DETDMS
tas	tas	NCMIN
;	;	PCTFORTE
et	et	COO
ils	il	PPER3P
comptèrent	compter	VINDPS3P
l'	le	DETDMS
argent	argent	NCMS
sur	sur	PREP
la	le	DETDFS
couverture	couverture	NCFS
,	,	PCTFAIB
pour	pour	PREP
ne	ne	ADV
pas	pas	ADV
faire	faire	VINF
de	de	PREP
bruit	bruit	NCMS
.	.	PCTFORTE
Il	il	PPER3S
y	y	PPER3S
avait	avoir	VINDI3S
quarante	quarante	ADJNUM
mille	mille	ADJNUM
francs	franc	NCMP
d'	de	PREP
or	or	NCMS
,	,	PCTFAIB
trois	trois	ADJNUM
mille	mille	ADJNUM
francs	franc	NCMP
d'	de	PREP
argent	argent	NCMS
,	,	PCTFAIB
et	et	COO
,	,	PCTFAIB
dans	dans	PREP
un	un	DETIMS
étui	étui	NCMS
de	de	PREP
fer-blanc	fer-blanc	NCMS
,	,	PCTFAIB
quarante-deux	quarante-deux	ADJNUM
mille	mille	ADJNUM
francs	franc	NCMP
en	en	PREP
billets	billet	NCMP
de	de	PREP
Banque	banque	NCFS
.	.	PCTFORTE
Ils	il	PPER3P
mirent	mettre	VINDPS3P
deux	deux	ADJNUM
bonnes	bon	ADJFP
heures	heure	NCFP
pour	pour	PREP
additionner	additionner	VINF
tout	tout	ADJMS
cela	cela	PDS
.	.	PCTFORTE
Les	le	DETDPIG
