forme	lemme	catégorie
inattendue	inattendu	ADJFS
.	.	PCTFORTE
Un	un	DETIMS
ouvrier	ouvrier	ADJMS
chapelier	chapelier	NCMS
du	de le	DETDMS
faubourg	faubourg	NCMS
,	,	PCTFAIB
nommé	nommer	VPARPMS
Mouret	Mouret	NPHSIG
,	,	PCTFAIB
se	se	PPER3S
prit	prendre	VINDPS3S
d'	de	PREP
une	un	DETIFS
belle	beau	ADJFS
tendresse	tendresse	NCFS
pour	pour	PREP
la	le	DETDFS
jeune	jeune	ADJSIG
fille	fille	NCFS
,	,	PCTFAIB
qu'	que	PRI
il	il	PPER3S
trouvait	trouver	VINDI3S
frêle	frêle	ADJSIG
et	et	COO
blanche	blanc	ADJFS
comme	comme	SUB
une	un	DETIFS
demoiselle	damoiseau	NCFS
du	de le	DETDMS
quartier	quartier	NCMS
Saint-Marc	Saint-Marc	NPSIG
.	.	PCTFORTE
Il	il	PPER3S
l'	le	PPER3S
épousa	épouser	VINDPS3S
.	.	PCTFORTE
Ce	ce	PDS
fut	être	VINDPS3S
de	de	PREP
sa	son	DETPOSS
part	part	NCFS
un	un	DETIMS
mariage	mariage	NCMS
d'	de	PREP
amour	amour	NCMS
,	,	PCTFAIB
un	un	DETIMS
véritable	véritable	ADJSIG
coup	coup	NCMS
de	de	PREP
tête	tête	NCFS
,	,	PCTFAIB
sans	sans	PREP
calcul	calcul	NCMS
aucun	aucun	ADJIND
.	.	PCTFORTE
Quant à	à	PREP
Ursule	Ursule	NPHSIG
,	,	PCTFAIB
elle	elle	PPER3S
accepta	accepter	VINDPS3S
ce	ce	DETDEM
mariage	mariage	NCMS
pour	pour	PREP
fuir	fuir	VINF
une	un	DETIFS
maison	maison	NCFS
où	où	PRI
son	son	DETPOSS
frère	frère	NCMS
aîné	aîné	ADJMS
lui	lui	PPER3S
rendait	rendre	VINDI3S
la	le	DETDFS
vie	vie	NCFS
intolérable	intolérable	ADJSIG
.	.	PCTFORTE
Sa	son	DETPOSS
mère	mère	NCFS
,	,	PCTFAIB
enfoncée	enfoncer	VPARPFS
dans	dans	PREP
ses	son	DETPOSS
jouissances	jouissance	NCFP
,	,	PCTFAIB
mettant	mettre	VPARPRES
ses	son	DETPOSS
dernières	dernier	ADJFP
énergies	énergie	NCFP
à	à	PREP
se	se	PPER3S
défendre	défendre	VINF
elle-même	elle-même	PPER3S
,	,	PCTFAIB
en	en	PPER3S
était	être	VINDI3S
arrivée	arriver	VPARPFS
a	avoir	VINDP3S
une	un	DETIFS
indifférence	indifférence	NCFS
complète	complet	ADJFS
;	;	PCTFORTE
elle	elle	PPER3S
fut	être	VINDPS3S
même	même	ADV
heureuse	heureux	ADJFS
de	de	PREP
son	son	DETPOSS
départ	départ	NCMS
,	,	PCTFAIB
espérant	espérer	VPARPRES
que	que	SUB
Pierre	Pierre	NPMS
,	,	PCTFAIB
n'	ne	ADV
ayant	avoir	VPARPRES
plus	plus	ADV
aucun	aucun	ADJIND
sujet	sujet	NCMS
de	de	PREP
mécontentement	mécontentement	NCMS
,	,	PCTFAIB
la	le	PPER3S
laisserait	laisser	VCONP3S
vivre	vivre	VINF
en	en	PREP
paix	paix	NCFIN
,	,	PCTFAIB
à	à	PREP
sa	son	DETPOSS
guise	guise	NCFS
.	.	PCTFORTE
Dès	dès	PREP
que	que	SUB
les	le	DETDPIG
jeunes	jeune	ADJPIG
gens	gens	NCPIG
furent	être	VINDPS3P
.	.	PCTFORTE
mariés	marier	VPARPMP
,	,	PCTFAIB
Mouret	Mouret	NPHSIG
comprit	comprendre	VINDPS3S
qu'	que	SUB
il	il	PPER3S
devait	devoir	VINDI3S
quitter	quitter	VINF
Plassans	Plassans	NPI
,	,	PCTFAIB
s'	si	SUB
il	il	PPER3S
ne	ne	ADV
voulait	vouloir	VINDI3S
pas	pas	ADV
entendre	entendre	VINF
chaque	chaque	ADJIND
jour	jour	NCMS
des	de le	DETDPIG
paroles	parole	NCFP
désobligeantes	désobligeant	ADJFP
sur	sur	PREP
sa	son	DETPOSS
femme	femme	NCFS
et	et	COO
sur	sur	PREP
sa	son	DETPOSS
belle-mère	beau-père	NCFS
,	,	PCTFAIB
Il	il	PPER3S
partit	partir	VINDPS3S
,	,	PCTFAIB
il	il	PPER3S
emmena	emmener	VINDPS3S
Ursule	Ursule	NPHSIG
à	à	PREP
Marseille	Marseille	NPSIG
où	où	PRI
il	il	PPER3S
travailla	travailler	VINDPS3S
de	de	PREP
son	son	DETPOSS
état	état	NCMS
.	.	PCTFORTE
D'	de	PREP
ailleurs	ailleurs	ADV
,	,	PCTFAIB
il	il	PPER3S
n'	ne	ADV
avait	avoir	VINDI3S
pas	pas	ADV
demandé	demander	VPARPMS
un	un	DETIMS
sou	sou	NCMS
de	de	PREP
dot	dot	NCFS
.	.	PCTFORTE
Comme	comme	SUB
Pierre	Pierre	NPMS
,	,	PCTFAIB
surpris	surprendre	VPARPMS
de	de	PREP
ce	ce	DETDEM
désintéressement	désintéressement	NCMS
,	,	PCTFAIB
s'	se	PPER3S
était	être	VINDI3S
mis	mettre	VPARPMS
à	à	PREP
balbutier	balbutier	VINF
,	,	PCTFAIB
cherchant	chercher	VPARPRES
à	à	PREP
lui	lui	PPER3S
donner	donner	VINF
des	un	DETDPIG
explications	explication	NCFP
,	,	PCTFAIB
il	il	PPER3S
lui	lui	PPER3S
avait	avoir	VINDI3S
fermé	fermer	VPARPMS
la	le	DETDFS
bouche	bouche	NCFS
en	en	PREP
disant	dire	VPARPRES
qu'	que	SUB
il	il	PPER3S
préférait	préférer	VINDI3S
gagner	gagner	VINF
le	le	DETDMS
pain	pain	NCMS
de	de	PREP
sa	son	DETPOSS
femme	femme	NCFS
.	.	PCTFORTE
Le	le	DETDMS
digne	digne	ADJSIG
fils	fils	NCMIN
du	de le	DETDMS
paysan	paysan	ADJMS
Rougon	Rougon	NPHSIG
demeura	demeurer	VINDPS3S
inquiet	inquiet	ADJMS
;	;	PCTFORTE
cette	ce	DETDEM
façon	façon	NCFS
d'	de	PREP
agir	agir	VINF
lui	lui	PPER3S
sembla	sembler	VINDPS3S
cacher	cacher	VINF
un	un	DETIMS
piège	piège	NCMS
.	.	PCTFORTE
Restait	rester	VINDI3S
Adélaïde	Adélaïde	NPHSIG
.	.	PCTFORTE
Pour	pour	PREP
rien	rien	PII
au	à le	DETDMS
monde	monde	NCMS
,	,	PCTFAIB
Pierre	Pierre	NPMS
ne	ne	ADV
voulait	vouloir	VINDI3S
continuer	continuer	VINF
à	à	PREP
demeurer	demeurer	VINF
avec	avec	PREP
elle	elle	PPER3S
.	.	PCTFORTE
Elle	elle	PPER3S
le	le	PPER3S
compromettait	compromettre	VINDI3S
.	.	PCTFORTE
C'	ce	PDS
était	être	VINDI3S
par	par	PREP
elle	elle	PPER3S
qu'	que	SUB
il	il	PPER3S
aurait	avoir	VCONP3S
désiré	désirer	VPARPMS
commencer	commencer	VINF
.	.	PCTFORTE
Mais	mais	COO
il	il	PPER3S
se	se	PPER3S
trouvait	trouver	VINDI3S
pris	prendre	VPARPMS
entre	entre	PREP
deux	deux	ADJNUM
alternatives	alternative	NCFP
fort	fort	ADV
embarrassantes	embarrassant	ADJFP
:	:	PCTFORTE
la	la	PPER3S
garder	garder	VINF
,	,	PCTFAIB
et	et	COO
alors	alors	ADV
recevoir	recevoir	VINF
les	le	DETDPIG
éclaboussures	éclaboussure	NCFP
de	de	PREP
sa	son	DETPOSS
honte	honte	NCHFS
,	,	PCTFAIB
s'	se	PPER3S
attacher	attacher	VINF
au	à le	DETDMS
pied	pied	NCMS
un	un	DETIMS
boulet	boulet	NCMS
qui	qui	PRI
arrêterait	arrêter	VCONP3S
l'	le	DETDMS
élan	élan	NCMS
de	de	PREP
son	son	DETPOSS
ambition	ambition	NCFS
;	;	PCTFORTE
la	la	PPER3S
chasser	chasser	VINF
,	,	PCTFAIB
et	et	COO
à	à	PREP
coup	coup	NCMS
sûr	sûr	ADJMS
se	se	PPER3S
faire	faire	VINF
montrer	montrer	VINF
au	à le	DETDMS
doigt	doigt	NCMS
comme	comme	SUB
un	un	DETIMS
mauvais	mauvais	ADJMIN
fils	fils	NCMIN
,	,	PCTFAIB
cc	cc	NCFP
qui	qui	PRI
aurait	avoir	VCONP3S
dérangé	déranger	VPARPMS
ses	son	DETPOSS
calculs	calcul	NCMP
de	de	PREP
bonhomie	bonhomie	NCFS
.	.	PCTFORTE
Sentant	sentir	VPARPRES
qu'	que	SUB
il	il	PPER3S
allait	aller	VINDI3S
avoir	avoir	VINF
besoin	besoin	NCMS
de	de	PREP
tout	tout	ADJMS
le	le	DETDMS
monde	monde	NCMS
,	,	PCTFAIB
il	il	PPER3S
souhaitait	souhaiter	VINDI3S
que	que	SUB
son	son	DETPOSS
nom	nom	NCMS
rentrât	rentrer	VSUBI3S
en	en	PREP
grâce	grâce	PREP
auprès	auprès	PREP
de	de	PREP
Plassans	Plassans	NPI
entier	entier	ADJMS
.	.	PCTFORTE
Un	un	DETIMS
seul	seul	NCMS
moyen	moyen	ADJMS
était	être	VINDI3S
à	à	PREP
prendre	prendre	VINF
,	,	PCTFAIB
celui	celui	PDS
d'	de	PREP
amener	amener	VINF
Adélaïde	Adélaïde	NPHSIG
à	à	PREP
s'	se	PPER3S
en	en	PPER3S
aller	aller	VINF
d'	de	PREP
elle-même	elle-même	PPER3S
.	.	PCTFORTE
Pierre	Pierre	NPMS
ne	ne	ADV
négligeait	négliger	VINDI3S
rien	rien	PII
pour	pour	PREP
obtenir	obtenir	VINF
ce	ce	DETDEM
résultat	résultat	NCMS
.	.	PCTFORTE
Il	il	PPER3S
se	se	PPER3S
croyait	croire	VINDI3S
parfaitement	parfaitement	ADV
excusé	excuser	VPARPMS
de	de	PREP
ses	son	DETPOSS
duretés	dureté	NCFP
par	par	PREP
l'	le	DETDFS
inconduite	inconduite	NCFS
de	de	PREP
sa	son	DETPOSS
mère	mère	NCFS
.	.	PCTFORTE
Il	il	PPER3S
la	le	PPER3S
punissait	punir	VINDI3S
comme	comme	SUB
on	on	PPER3S
punit	punir	VINDPS3S
un	un	DETIMS
enfant	enfant	NCSIG
.	.	PCTFORTE
Les	le	DETDPIG
rôles	rôle	NCMP
étaient	être	VINDI3P
renversés	renverser	VPARPMP
.	.	PCTFORTE
Sous	sous	PREP
cette	ce	DETDEM
férule	férule	NCFS
toujours	toujours	ADV
levée	levé	ADJFS
,	,	PCTFAIB
la	le	DETDFS
pauvre	pauvre	ADJSIG
femme	femme	NCFS
se	se	PPER3S
courbait	courber	VINDI3S
.	.	PCTFORTE
Elle	elle	PPER3S
était	être	VINDI3S
à	à	PREP
peine	peine	NCFS
âgée	âger	VPARPFS
de	de	PREP
quarante-deux	quarante-deux	ADJNUM
ans	an	NCMP
,	,	PCTFAIB
et	et	COO
elle	elle	PPER3S
avait	avoir	VINDI3S
des	un	DETDPIG
balbutiements	balbutiement	NCMP
d'	de	PREP
épouvante	épouvante	NCFS
,	,	PCTFAIB
des	un	DETDPIG
airs	air	NCMP
vagues	vague	ADJPIG
et	et	COO
humbles	humble	ADJPIG
de	de	PREP
vieille	vieux	ADJFS
femme	femme	NCFS
tombée	tomber	VPARPFS
en	en	PREP
enfance	enfance	NCFS
.	.	PCTFORTE
Son	son	DETPOSS
fils	fils	NCMIN
continuait	continuer	VINDI3S
à	à	PREP
la	le	PPER3S
tuer	tuer	VINF
de	de	PREP
ses	son	DETPOSS
regards	regard	NCMP
sévères	sévère	ADJPIG
,	,	PCTFAIB
espérant	espérer	VPARPRES
qu'	que	SUB
elle	elle	PPER3S
s'	se	PPER3S
enfuirait	enfuir	VCONP3S
,	,	PCTFAIB
le	le	DETDMS
jour	jour	NCMS
où	où	PRI
elle	elle	PPER3S
serait	être	VCONP3S
à	à	PREP
bout	bout	NCMS
de	de	PREP
courage	courage	NCMS
.	.	PCTFORTE
La	le	DETDFS
malheureuse	malheureux	NCFS
souffrait	souffrir	VINDI3S
horriblement	horriblement	ADV
de	de	PREP
honte	honte	NCHFS
,	,	PCTFAIB
de	de	PREP
désirs	désir	NCMP
contenus	contenu	ADJMP
,	,	PCTFAIB
de	de	PREP
lâchetés	lâcheté	NCFP
acceptées	accepté	ADJFP
,	,	PCTFAIB
recevant	recevoir	VPARPRES
passivement	passivement	ADV
les	le	DETDPIG
coups	coup	NCMP
et	et	COO
retournant	retourner	VPARPRES
quand	quand	SUB
même	même	ADV
à	à	PREP
Macquart	Macquart	NPI
,	,	PCTFAIB
prête	prêt	ADJFS
à	à	PREP
mourir	mourir	VINF
sur	sur	PREP
la	le	DETDFS
place	place	NCFS
plutôt	plutôt	ADV
que	que	ADV
de	de	PREP
céder	céder	VINF
.	.	PCTFORTE
Il	il	PPER3S
y	y	PPER3S
avait	avoir	VINDI3S
des	un	DETDPIG
nuits	nuit	NCFP
où	où	PRI
elle	elle	PPER3S
se	se	PPER3S
serait	être	VCONP3S
levée	lever	VPARPFS
pour	pour	PREP
courir	courir	VINF
se	se	PPER3S
jeter	jeter	VINF
dans	dans	PREP
la	le	DETDFS
Viorne	viorne	NCFS
,	,	PCTFAIB
si	si	SUB
sa	son	DETPOSS
chair	chair	NCFS
faible	faible	ADJSIG
de	de	PREP
femme	femme	NCFS
nerveuse	nerveux	ADJFS
n'	ne	ADV
avait	avoir	VINDI3S
eu	avoir	VPARPMS
une	un	DETIFS
peur	peur	NCFS
atroce	atroce	ADJSIG
de	de	PREP
la	le	DETDFS
mort	mort	NCFS
.	.	PCTFORTE
Plusieurs	plusieurs	ADJIND
fois	fois	NCFIN
,	,	PCTFAIB
elle	elle	PPER3S
rêva	rêver	VINDPS3S
de	de	PREP
fuir	fuir	VINF
,	,	PCTFAIB
d'	de	PREP
aller	aller	VINF
retrouver	retrouver	VINF
son	son	DETPOSS
amant	amant	NCMS
à	à	PREP
la	le	DETDFS
frontière	frontière	NCFS
.	.	PCTFORTE
Ce	ce	PDS
qui	qui	PRI
la	le	PPER3S
retenait	retenir	VINDI3S
au	à le	DETDMS
logis	logis	NCMIN
,	,	PCTFAIB
dans	dans	PREP
les	le	DETDPIG
silences	silence	NCMP
méprisants	méprisant	ADJMP
et	et	COO
les	le	DETDPIG
secrètes	secret	ADJFP
brutalités	brutalité	NCFP
de	de	PREP
son	son	DETPOSS
fils	fils	NCMIN
,	,	PCTFAIB
c'	ce	PDS
était	être	VINDI3S
de	de	PREP
ne	ne	ADV
savoir	savoir	VINF
où	où	PRI
se	se	PPER3S
réfugier	réfugier	VINF
.	.	PCTFORTE
Pierre	Pierre	NPMS
sentait	sentir	VINDI3S
que	que	SUB
depuis	depuis	PREP
longtemps	longtemps	ADV
elle	elle	PPER3S
l'	le	PPER3S
aurait	avoir	VCONP3S
quitté	quitter	VPARPMS
,	,	PCTFAIB
si	si	SUB
elle	elle	PPER3S
avait	avoir	VINDI3S
eu	avoir	VPARPMS
un	un	DETIMS
asile	asile	NCMS
.	.	PCTFORTE
Il	il	PPER3S
attendait	attendre	VINDI3S
l'	le	DETDFS
occasion	occasion	NCFS
de	de	PREP
lui	lui	PPER3S
louer	louer	VINF
quelque	quelque	ADJIND
part	part	NCFS
mi	mi	NCMIN
petit	petit	ADJMS
logement	logement	NCMS
,	,	PCTFAIB
lorsqu'	lorsque	SUB
un	un	DETIMS
accident	accident	NCMS
,	,	PCTFAIB
sur	sur	PREP
lequel	lequel	PRMS
il	il	PPER3S
n'	ne	ADV
osait	oser	VINDI3S
compter	compter	VINF
,	,	PCTFAIB
brusqua	brusquer	VINDPS3S
la	le	DETDFS
réalisation	réalisation	NCFS
de	de	PREP
ses	son	DETPOSS
désirs	désir	NCMP
.	.	PCTFORTE
On	on	PPER3S
apprit	apprendre	VINDPS3S
,	,	PCTFAIB
dans	dans	PREP
le	le	DETDMS
faubourg	faubourg	NCMS
,	,	PCTFAIB
que	que	SUB
Macquart	Macquart	NPI
venait	venir	VINDI3S
d'	de	PREP
être	être	VINF
tué	tuer	VPARPMS
à	à	PREP
la	le	DETDFS
frontière	frontière	NCFS
par	par	PREP
le	le	DETDMS
coup	coup	NCMS
de	de	PREP
feu	feu	NCMS
d'	de	PREP
un	un	DETIMS
douanier	douanier	NCMS
,	,	PCTFAIB
au	à le	DETDMS
moment	moment	NCMS
où	où	PRI
il	il	PPER3S
entrait	entrer	VINDI3S
en	en	PREP
France	France	NPHSIG
toute	tout	ADJFS
une	un	DETIFS
cargaison	cargaison	NCFS
de	de	PREP
montres	montre	NCFP
de	de	PREP
Genève	Genève	NPHSIG
.	.	PCTFORTE
L'	le	DETDFS
histoire	histoire	NCFS
était	être	VINDI3S
vraie	vrai	ADJFS
.	.	PCTFORTE
On	on	PPER3S
ne	ne	ADV
ramena	ramener	VINDPS3S
pas	pas	ADV
même	même	ADV
le	le	DETDMS
corps	corps	NCMIN
du	de le	DETDMS
contrebandier	contrebandier	NCMS
,	,	PCTFAIB
qui	qui	PRI
fut	être	VINDPS3S
enterré	enterrer	VPARPMS
dans	dans	PREP
le	le	DETDMS
cimetière	cimetière	NCMS
d'	de	PREP
un	un	DETIMS
petit	petit	ADJMS
village	village	NCMS
des	de le	DETDPIG
montagnes	montagne	NCFP
.	.	PCTFORTE
La	le	DETDFS
douleur	douleur	NCFS
d'	de	PREP
Adélaïde	Adélaïde	NPHSIG
fut	être	VINDPS3S
stupide	stupide	ADJSIG
.	.	PCTFORTE
Son	son	DETPOSS
fils	fils	NCMIN
,	,	PCTFAIB
qui	qui	PRI
l'	le	PPER3S
observa	observer	VINDPS3S
curieusement	curieusement	ADV
,	,	PCTFAIB
ne	ne	ADV
lui	lui	PPER3S
vit	voir	VINDPS3S
pas	pas	ADV
verser	verser	VINF
une	un	DETIFS
larme	larme	NCFS
.	.	PCTFORTE
Macquart	Macquart	NPI
l'	le	PPER3S
avait	avoir	VINDI3S
faite	faire	VPARPFS
sa	son	DETPOSS
légataire	légataire	NCSIG
.	.	PCTFORTE
Elle	elle	PPER3S
hérita	hériter	VINDPS3S
de	de	PREP
la	le	DETDFS
masure	masure	NCFS
de	de	PREP
l'	le	DETDFS
impasse	impasse	NCFS
-Saint-Mittre	Saint-Mittre	NPI
et	et	COO
de	de	PREP
la	le	DETDFS
carabine	carabine	NCFS
du	de le	DETDMS
défunt	défunt	NCMS
,	,	PCTFAIB
qu'	que	PRI
un	un	DETIMS
contrebandier	contrebandier	NCMS
,	,	PCTFAIB
échappé	échapper	VPARPMS
aux	à le	DETDPIG
balles	balle	NCFP
des	de le	DETDPIG
douaniers	douanier	NCMP
,	,	PCTFAIB
lui	lui	PPER3S
rapporta	rapporter	VINDPS3S
loyalement	loyalement	ADV
.	.	PCTFORTE
Dès	dès	PREP
le	le	DETDMS
lendemain	lendemain	NCMS
,	,	PCTFAIB
elle	elle	PPER3S
se	se	PPER3S
retira	retirer	VINDPS3S
dans	dans	PREP
la	le	DETDFS
petite	petit	ADJFS
maison	maison	NCFS
;	;	PCTFORTE
elle	elle	PPER3S
pendit	pendre	VINDPS3S
la	le	DETDFS
carabine	carabine	NCFS
au-dessus	au-dessus	ADV
de	de	PREP
la	le	DETDFS
cheminée	cheminée	NCFS
,	,	PCTFAIB
et	et	COO
vécut	vivre	VINDPS3S
là	là	ADV
,	,	PCTFAIB
étrangère	étranger	NCFS
au	à le	DETDMS
monde	monde	NCMS
,	,	PCTFAIB
solitaire	solitaire	ADJSIG
,	,	PCTFAIB
muette	muet	ADJFS
.	.	PCTFORTE
Enfin	enfin	ADV
,	,	PCTFAIB
Pierre	Pierre	NPMS
Rougon	Rougon	NPHSIG
était	être	VINDI3S
seul	seul	ADJMS
maître	maître	NCMS
au	à le	DETDMS
logis	logis	NCMIN
.	.	PCTFORTE
L'	le	DETDMS
enclos	enclos	NCMIN
des	de le	DETDPIG
Fouque	Fouque	NPI
lui	lui	PPER3S
appartenait	appartenir	VINDI3S
en	en	PREP
fait	fait	NCMS
,	,	PCTFAIB
sinon	sinon	SUB
légalement	légalement	ADV
.	.	PCTFORTE
Jamais	jamais	ADV
il	il	PPER3S
n'	ne	ADV
avait	avoir	VINDI3S
compté	compter	VPARPMS
s'	se	PPER3S
y	y	ADV
établir	établir	VINF
.	.	PCTFORTE
C'	ce	PDS
était	être	VINDI3S
un	un	DETIMS
champ	champ	NCMS
trop	trop	ADV
étroit	étroit	ADJMS
pour	pour	PREP
son	son	DETPOSS
ambition	ambition	NCFS
.	.	PCTFORTE
Travailler	travailler	VINF
à	à	PREP
la	le	DETDFS
terre	terre	NCFS
,	,	PCTFAIB
soigner	soigner	VINF
des	un	DETDPIG
légumes	légume	NCMP
,	,	PCTFAIB
lui	lui	PPER3S
semblait	sembler	VINDI3S
grossier	grossier	ADJMS
,	,	PCTFAIB
indigne	indigne	ADJSIG
de	de	PREP
ses	son	DETPOSS
facultés	faculté	NCFP
.	.	PCTFORTE
Il	il	PPER3S
avait	avoir	VINDI3S
hâte	hâte	NCHFS
de	de	PREP
n'	ne	ADV
être	être	VINF
plus	plus	ADV
un	un	DETIMS
paysan	paysan	NCMS
.	.	PCTFORTE
Sa	son	DETPOSS
nature	nature	NCFS
,	,	PCTFAIB
affinée	affiner	VPARPFS
par	par	PREP
le	le	DETDMS
tempérament	tempérament	NCMS
nerveux	nerveux	ADJMIN
de	de	PREP
sa	son	DETPOSS
mère	mère	NCFS
,	,	PCTFAIB
éprouvait	éprouver	VINDI3S
des	un	DETDPIG
besoins	besoin	NCMP
irrésistibles	irrésistible	ADJPIG
de	de	PREP
jouissances	jouissance	NCFP
bourgeoises	bourgeois	ADJFP
.	.	PCTFORTE
Aussi	aussi	ADV
,	,	PCTFAIB
dans	dans	PREP
chacun	chacun	PIMS
de	de	PREP
ses	son	DETPOSS
calculs	calcul	NCMP
,	,	PCTFAIB
avait	avoir	VINDI3S
-il	il	PPER3S
vu	voir	VPARPMS
,	,	PCTFAIB
comme	comme	SUB
dénouement	dénouement	NCMS
,	,	PCTFAIB
la	le	DETDFS
vente	vente	NCFS
de	de	PREP
l'	le	DETDMS
enclos	enclos	NCMIN
des	de le	DETDPIG
Fouque	Fouque	NPI
.	.	PCTFORTE
Cette	ce	DETDEM
vente	vente	NCFS
,	,	PCTFAIB
en	en	PREP
lui	lui	PPER3S
mettant	mettre	VPARPRES
dans	dans	PREP
les	le	DETDPIG
mains	main	NCFP
une	un	DETIFS
somme	somme	NCFS
assez	assez	ADV
ronde	rond	ADJFS
,	,	PCTFAIB
devait	devoir	VINDI3S
lui	lui	PPER3S
permettre	permettre	VINF
d'	de	PREP
épouser	épouser	VINF
la	le	DETDFS
fille	fille	NCFS
de	de	PREP
quelque	quelque	ADV
négociant	négociant	NCMS
qui	qui	PRI
le	le	PPER3S
prendrait	prendre	VCONP3S
comme	comme	SUB
associé	associé	ADJMS
.	.	PCTFORTE
En	en	PREP
ce	ce	DETDEM
temps	temps	NCMIN
-là	là	ADV
,	,	PCTFAIB
les	le	DETDPIG
guerres	guerre	NCFP
de	de	PREP
l'	le	DETDMS
Empire	empire	NCMS
éclaircissaient	éclaircir	VINDI3P
singulièrement	singulièrement	ADV
les	le	DETDPIG
rangs	rang	NCMP
des	de le	DETDPIG
jeunes	jeune	ADJPIG
hommes	homme	NCMP
à	à	PREP
marier	marier	VINF
.	.	PCTFORTE
Les	le	DETDPIG
parents	parent	NCMP
se	se	PPER3S
montraient	montrer	VINDI3P
moins	moins	ADV
difficiles	difficile	ADJPIG
dans	dans	PREP
le	le	DETDMS
choix	choix	NCMIN
d'	de	PREP
un	un	DETIMS
gendre	gendre	NCMS
.	.	PCTFORTE
Pierre	Pierre	NPMS
se	se	PPER3S
disait	dire	VINDI3S
que	que	SUB
l'	le	DETDMS
argent	argent	NCMS
arrangerait	arranger	VCONP3S
tout	tout	PIMS
,	,	PCTFAIB
et	et	COO
qu'	que	SUB
on	on	PPER3S
passerait	passer	VCONP3S
aisément	aisément	ADV
sur	sur	PREP
les	le	DETDPIG
commérages	commérage	NCMP
du	de le	DETDMS
faubourg	faubourg	NCMS
;	;	PCTFORTE
il	il	PPER3S
entendait	entendre	VINDI3S
se	se	PPER3S
poser	poser	VINF
en	en	PREP
victime	victime	NCFS
,	,	PCTFAIB
en	en	PREP
brave	brave	ADJSIG
coeur	coeur	NCMS
qui	qui	PRI
souffre	souffrir	VINDP3S
des	un	DETDPIG
hontes	honte	NCFP
de	de	PREP
sa	son	DETPOSS
famille	famille	NCFS
,	,	PCTFAIB
qui	qui	PRI
les	le	PPER3P
déplore	déplorer	VINDP3S
,	,	PCTFAIB
sans	sans	PREP
en	en	PREP
être	être	NCMS
atteint	atteint	ADJMS
et	et	COO
sans	sans	PREP
les	le	PPER3P
excuser	excuser	VINF
.	.	PCTFORTE
Depuis	depuis	PREP
plusieurs	plusieurs	ADJIND
mois	mois	NCMIN
,	,	PCTFAIB
il	il	PPER3S
avait	avoir	VINDI3S
jeté	jeter	VPARPMS
ses	son	DETPOSS
vues	vue	NCFP
sur	sur	PREP
la	le	DETDFS
fille	fille	NCFS
d'	de	PREP
un	un	DETIMS
marchand	marchand	NCMS
d'	de	PREP
huile	huile	NCFS
,	,	PCTFAIB
Félicité	Félicité	NPFS
Puech	Puech	NPI
.	.	PCTFORTE
La	le	DETDFS
maison	maison	NCFS
Puech	Puech	NPI
et	et	COO
Lacamp	Lacamp	NPI
,	,	PCTFAIB
dont	dont	PRI
les	le	DETDPIG
magasins	magasin	NCMP
se	se	PPER3S
trouvaient	trouver	VINDI3P
dans	dans	PREP
une	un	PIFS
des	de le	DETDPIG
ruelles	ruelle	NCFP
les	le	DETDPIG
plus	plus	ADV
noires	noir	ADJFP
du	de le	DETDMS
vieux	vieux	ADJMIN
quartier	quartier	NCMS
,	,	PCTFAIB
était	être	VINDI3S
loin	loin	ADV
de	de	PREP
prospérer	prospérer	VINF
.	.	PCTFORTE
Elle	elle	PPER3S
avait	avoir	VINDI3S
un	un	DETIMS
crédit	crédit	NCMS
douteux	douteux	ADJMIN
sur	sur	PREP
la	le	DETDFS
place	place	NCFS
,	,	PCTFAIB
on	on	PPER3S
parlait	parler	VINDI3S
vaguement	vaguement	ADV
de	de	PREP
faillite	faillite	NCFS
.	.	PCTFORTE
Ce	ce	PDS
fut	être	VINDPS3S
justement	justement	ADV
à	à	PREP
cause	cause	NCFS
de	de	PREP
ces	ce	DETDEM
mauvais	mauvais	ADJMIN
bruits	bruit	NCMP
que	que	PRI
Rougon	Rougon	NPHSIG
dressa	dresser	VINDPS3S
ses	son	DETPOSS
batteries	batterie	NCFP
de	de	PREP
ce	ce	DETDEM
côté	côté	NCMS
.	.	PCTFORTE
Jamais	jamais	ADV
un	un	DETIMS
commerçant	commerçant	NCMS
à	à	PREP
son	son	DETPOSS
aise	ais	NCFS
ne	ne	ADV
lui	lui	PPER3S
eût	avoir	VSUBI3S
donné	donner	VPARPMS
sa	son	DETPOSS
fille	fille	NCFS
.	.	PCTFORTE
Il	il	PPER3S
comptait	compter	VINDI3S
arriver	arriver	VINF
lorsque	lorsque	SUB
le	le	DETDMS
vieux	vieux	ADJMIN
Puech	Puech	NPI
ne	ne	ADV
saurait	savoir	VCONP3S
plus	plus	ADV
par	par	PREP
où	où	PRI
passer	passer	VINF
,	,	PCTFAIB
lui	lui	PPER3S
acheter	acheter	VINF
Félicité	Félicité	NPFS
et	et	COO
relever	relever	VINF
ensuite	ensuite	ADV
la	le	DETDFS
maison	maison	NCFS
par	par	PREP
son	son	DETPOSS
intelligence	intelligence	NCFS
et	et	COO
son	son	DETPOSS
énergie	énergie	NCFS
.	.	PCTFORTE
C'	ce	PDS
était	être	VINDI3S
une	un	DETIFS
façon	façon	NCFS
habile	habile	ADJSIG
de	de	PREP
gravir	gravir	VINF
un	un	DETIMS
échelon	échelon	NCMS
,	,	PCTFAIB
de	de	PREP
